Site,Pet,Breed,Age,Gender,Neutered,Purchase Price,Monthly,Yearly,Vet Excess,Annual Condition Limit
Animal Friends,Dog,Other small dog,4,Male,Yes,Free,£9.34,£112.08,£99,2000
Animal Friends,Dog,Other small dog,4,Male,Yes,Free,£13.46,£161.52,£99,4000
Animal Friends,Dog,Other small dog,4,Male,Yes,Free,£17.89,£214.68,£99,6000
Animal Friends,Dog,Otterhound,4,Male,Yes,Free,£9.17,£110.04,£99,1000
Animal Friends,Dog,Otterhound,4,Male,Yes,Free,£16.56,£198.72,£99,2000
Animal Friends,Dog,Otterhound,4,Male,Yes,Free,£23.88,£286.56,£99,4000
Animal Friends,Dog,Otterhound,4,Male,Yes,Free,£31.73,£380.76,£99,6000
Animal Friends,Dog,Papchi,4,Male,Yes,Free,£7.39,£88.68,£99,1000
Animal Friends,Dog,Papchi,4,Male,Yes,Free,£13.35,£160.20,£99,2000
Animal Friends,Dog,Papchi,4,Male,Yes,Free,£19.24,£230.88,£99,4000
Animal Friends,Dog,Papchi,4,Male,Yes,Free,£25.56,£306.72,£99,6000
Animal Friends,Dog,Papihuahua,4,Male,Yes,Free,£7.39,£88.68,£99,1000
Animal Friends,Dog,Papihuahua,4,Male,Yes,Free,£13.35,£160.20,£99,2000
Animal Friends,Dog,Papihuahua,4,Male,Yes,Free,£19.24,£230.88,£99,4000
Animal Friends,Dog,Papihuahua,4,Male,Yes,Free,£25.56,£306.72,£99,6000
Animal Friends,Dog,Papillon,4,Male,Yes,Free,£7.39,£88.68,£99,1000
Animal Friends,Dog,Papillon,4,Male,Yes,Free,£13.35,£160.20,£99,2000
Animal Friends,Dog,Papillon,4,Male,Yes,Free,£19.24,£230.88,£99,4000
Animal Friends,Dog,Papillon,4,Male,Yes,Free,£25.56,£306.72,£99,6000
Animal Friends,Dog,Parson Russell Terrier,4,Male,Yes,Free,£6.64,£79.68,£99,1000
Animal Friends,Dog,Parson Russell Terrier,4,Male,Yes,Free,£11.79,£141.48,£99,2000
Animal Friends,Dog,Parson Russell Terrier,4,Male,Yes,Free,£17.00,£204.00,£99,4000
Animal Friends,Dog,Parson Russell Terrier,4,Male,Yes,Free,£22.58,£270.96,£99,6000
Animal Friends,Dog,Patterdale Terrier,4,Male,Yes,Free,£6.92,£83.04,£99,1000
Animal Friends,Dog,Patterdale Terrier,4,Male,Yes,Free,£12.51,£150.12,£99,2000
Animal Friends,Dog,Patterdale Terrier,4,Male,Yes,Free,£18.03,£216.36,£99,4000
Animal Friends,Dog,Patterdale Terrier,4,Male,Yes,Free,£23.96,£287.52,£99,6000
Animal Friends,Dog,Peagle,4,Male,Yes,Free,£10.94,£131.28,£99,1000
Animal Friends,Dog,Peagle,4,Male,Yes,Free,£19.76,£237.12,£99,2000
Animal Friends,Dog,Peagle,4,Male,Yes,Free,£28.49,£341.88,£99,4000
Animal Friends,Dog,Peagle,4,Male,Yes,Free,£37.84,£454.08,£99,6000
Animal Friends,Dog,Pekeapoo,4,Male,Yes,Free,£9.95,£119.40,£99,1000
Animal Friends,Dog,Pekeapoo,4,Male,Yes,Free,£17.96,£215.52,£99,2000
Animal Friends,Dog,Pekeapoo,4,Male,Yes,Free,£25.91,£310.92,£99,4000
Animal Friends,Dog,Pekeapoo,4,Male,Yes,Free,£34.41,£412.92,£99,6000
Animal Friends,Dog,Pekingese,4,Male,Yes,Free,£9.17,£110.04,£99,1000
Animal Friends,Dog,Pekingese,4,Male,Yes,Free,£16.56,£198.72,£99,2000
Animal Friends,Dog,Pekingese,4,Male,Yes,Free,£23.88,£286.56,£99,4000
Animal Friends,Dog,Pekingese,4,Male,Yes,Free,£31.73,£380.76,£99,6000
Animal Friends,Dog,Petit Basset Griffon Vendeen,4,Male,Yes,Free,£11.73,£140.76,£99,1000
Animal Friends,Dog,Petit Basset Griffon Vendeen,4,Male,Yes,Free,£21.18,£254.16,£99,2000
Animal Friends,Dog,Petit Basset Griffon Vendeen,4,Male,Yes,Free,£30.53,£366.36,£99,4000
Animal Friends,Dog,Petit Basset Griffon Vendeen,4,Male,Yes,Free,£40.56,£486.72,£99,6000
Animal Friends,Dog,Pharaoh Hound,4,Male,Yes,Free,£9.17,£110.04,£99,1000
Animal Friends,Dog,Pharaoh Hound,4,Male,Yes,Free,£16.56,£198.72,£99,2000
Animal Friends,Dog,Pharaoh Hound,4,Male,Yes,Free,£23.88,£286.56,£99,4000
Animal Friends,Dog,Pharaoh Hound,4,Male,Yes,Free,£31.73,£380.76,£99,6000
Animal Friends,Dog,Picardy Shepherd,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Picardy Shepherd,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Picardy Shepherd,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Picardy Shepherd,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Pinscher,4,Male,Yes,Free,£13.47,£161.64,£99,1000
Animal Friends,Dog,Pinscher,4,Male,Yes,Free,£24.34,£292.08,£99,2000
Animal Friends,Dog,Pinscher,4,Male,Yes,Free,£35.10,£421.20,£99,4000
Animal Friends,Dog,Pinscher,4,Male,Yes,Free,£46.63,£559.56,£99,6000
Animal Friends,Dog,Pinscher (Miniature),4,Male,Yes,Free,£13.47,£161.64,£99,1000
Animal Friends,Dog,Pinscher (Miniature),4,Male,Yes,Free,£24.34,£292.08,£99,2000
Animal Friends,Dog,Pinscher (Miniature),4,Male,Yes,Free,£35.10,£421.20,£99,4000
Animal Friends,Dog,Pinscher (Miniature),4,Male,Yes,Free,£46.63,£559.56,£99,6000
Animal Friends,Dog,Plummer Terrier,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Plummer Terrier,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Plummer Terrier,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Plummer Terrier,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Podenco Canario,4,Male,Yes,Free,£9.17,£110.04,£99,1000
Animal Friends,Dog,Podenco Canario,4,Male,Yes,Free,£16.56,£198.72,£99,2000
Animal Friends,Dog,Podenco Canario,4,Male,Yes,Free,£23.88,£286.56,£99,4000
Animal Friends,Dog,Podenco Canario,4,Male,Yes,Free,£31.73,£380.76,£99,6000
Animal Friends,Dog,Podenco Enano,4,Male,Yes,Free,£9.17,£110.04,£99,1000
Animal Friends,Dog,Podenco Enano,4,Male,Yes,Free,£16.56,£198.72,£99,2000
Animal Friends,Dog,Podenco Enano,4,Male,Yes,Free,£23.88,£286.56,£99,4000
Animal Friends,Dog,Podenco Enano,4,Male,Yes,Free,£31.73,£380.76,£99,6000
Animal Friends,Dog,Pointer,4,Male,Yes,Free,£13.47,£161.64,£99,1000
Animal Friends,Dog,Pointer,4,Male,Yes,Free,£24.34,£292.08,£99,2000
Animal Friends,Dog,Pointer,4,Male,Yes,Free,£35.10,£421.20,£99,4000
Animal Friends,Dog,Pointer,4,Male,Yes,Free,£46.63,£559.56,£99,6000
Animal Friends,Dog,Pointing W/Haired Griffon,4,Male,Yes,Free,£13.47,£161.64,£99,1000
Animal Friends,Dog,Pointing W/Haired Griffon,4,Male,Yes,Free,£24.34,£292.08,£99,2000
Animal Friends,Dog,Pointing W/Haired Griffon,4,Male,Yes,Free,£35.10,£421.20,£99,4000
Animal Friends,Dog,Pointing W/Haired Griffon,4,Male,Yes,Free,£46.63,£559.56,£99,6000
Animal Friends,Dog,Polish Hound,4,Male,Yes,Free,£7.39,£88.68,£99,1000
Animal Friends,Dog,Polish Hound,4,Male,Yes,Free,£13.35,£160.20,£99,2000
Animal Friends,Dog,Polish Hound,4,Male,Yes,Free,£19.24,£230.88,£99,4000
Animal Friends,Dog,Polish Hound,4,Male,Yes,Free,£25.56,£306.72,£99,6000
Animal Friends,Dog,Polish Hunting Dog,4,Male,Yes,Free,£20.74,£248.88,£99,1000
Animal Friends,Dog,Polish Hunting Dog,4,Male,Yes,Free,£37.46,£449.52,£99,2000
Animal Friends,Dog,Polish Hunting Dog,4,Male,Yes,Free,£54.02,£648.24,£99,4000
Animal Friends,Dog,Polish Hunting Dog,4,Male,Yes,Free,£71.76,£861.12,£99,6000
Animal Friends,Dog,Polish Lowland Sheepdog,4,Male,Yes,Free,£11.73,£140.76,£99,1000
Animal Friends,Dog,Polish Lowland Sheepdog,4,Male,Yes,Free,£21.18,£254.16,£99,2000
Animal Friends,Dog,Polish Lowland Sheepdog,4,Male,Yes,Free,£30.53,£366.36,£99,4000
Animal Friends,Dog,Polish Lowland Sheepdog,4,Male,Yes,Free,£40.56,£486.72,£99,6000
Animal Friends,Dog,Polish Scenthound,4,Male,Yes,Free,£20.74,£248.88,£99,1000
Animal Friends,Dog,Polish Scenthound,4,Male,Yes,Free,£37.46,£449.52,£99,2000
Animal Friends,Dog,Polish Scenthound,4,Male,Yes,Free,£54.02,£648.24,£99,4000
Animal Friends,Dog,Polish Scenthound,4,Male,Yes,Free,£71.76,£861.12,£99,6000
Animal Friends,Dog,Polish Tatra Sheepdog,4,Male,Yes,Free,£10.94,£131.28,£99,1000
Animal Friends,Dog,Polish Tatra Sheepdog,4,Male,Yes,Free,£19.76,£237.12,£99,2000
Animal Friends,Dog,Polish Tatra Sheepdog,4,Male,Yes,Free,£28.49,£341.88,£99,4000
Animal Friends,Dog,Polish Tatra Sheepdog,4,Male,Yes,Free,£37.84,£454.08,£99,6000
Animal Friends,Dog,Pomapoo,4,Male,Yes,Free,£9.95,£119.40,£99,1000
Animal Friends,Dog,Pomapoo,4,Male,Yes,Free,£17.96,£215.52,£99,2000
Animal Friends,Dog,Pomapoo,4,Male,Yes,Free,£25.91,£310.92,£99,4000
Animal Friends,Dog,Pomapoo,4,Male,Yes,Free,£34.41,£412.92,£99,6000
Animal Friends,Dog,Pomchi,4,Male,Yes,Free,£9.17,£110.04,£99,1000
Animal Friends,Dog,Pomchi,4,Male,Yes,Free,£16.56,£198.72,£99,2000
Animal Friends,Dog,Pomchi,4,Male,Yes,Free,£23.88,£286.56,£99,4000
Animal Friends,Dog,Pomchi,4,Male,Yes,Free,£31.73,£380.76,£99,6000
Animal Friends,Dog,Pomeranian,4,Male,Yes,Free,£7.39,£88.68,£99,1000
Animal Friends,Dog,Pomeranian,4,Male,Yes,Free,£13.35,£160.20,£99,2000
Animal Friends,Dog,Pomeranian,4,Male,Yes,Free,£19.24,£230.88,£99,4000
Animal Friends,Dog,Pomeranian,4,Male,Yes,Free,£25.56,£306.72,£99,6000
Animal Friends,Dog,Pomsky,4,Male,Yes,Free,£9.17,£110.04,£99,1000
Animal Friends,Dog,Pomsky,4,Male,Yes,Free,£16.56,£198.72,£99,2000
Animal Friends,Dog,Pomsky,4,Male,Yes,Free,£23.88,£286.56,£99,4000
Animal Friends,Dog,Pomsky,4,Male,Yes,Free,£31.73,£380.76,£99,6000
Animal Friends,Dog,Poochon,4,Male,Yes,Free,£8.05,£96.60,£99,1000
Animal Friends,Dog,Poochon,4,Male,Yes,Free,£14.55,£174.60,£99,2000
Animal Friends,Dog,Poochon,4,Male,Yes,Free,£20.99,£251.88,£99,4000
Animal Friends,Dog,Poochon,4,Male,Yes,Free,£27.88,£334.56,£99,6000
Animal Friends,Dog,Poodle,4,Male,Yes,Free,£9.59,£115.08,£99,1000
Animal Friends,Dog,Poodle,4,Male,Yes,Free,£17.33,£207.96,£99,2000
Animal Friends,Dog,Poodle,4,Male,Yes,Free,£24.98,£299.76,£99,4000
Animal Friends,Dog,Poodle,4,Male,Yes,Free,£33.19,£398.28,£99,6000
Animal Friends,Dog,Poodle (Miniature),4,Male,Yes,Free,£7.46,£89.52,£99,1000
Animal Friends,Dog,Poodle (Miniature),4,Male,Yes,Free,£13.48,£161.76,£99,2000
Animal Friends,Dog,Poodle (Miniature),4,Male,Yes,Free,£19.43,£233.16,£99,4000
Animal Friends,Dog,Poodle (Miniature),4,Male,Yes,Free,£25.82,£309.84,£99,6000
Animal Friends,Dog,Poodle (Standard),4,Male,Yes,Free,£9.59,£115.08,£99,1000
Animal Friends,Dog,Poodle (Standard),4,Male,Yes,Free,£17.33,£207.96,£99,2000
Animal Friends,Dog,Poodle (Standard),4,Male,Yes,Free,£24.98,£299.76,£99,4000
Animal Friends,Dog,Poodle (Standard),4,Male,Yes,Free,£33.19,£398.28,£99,6000
Animal Friends,Dog,Poodle - Toy,4,Male,Yes,Free,£7.46,£89.52,£99,1000
Animal Friends,Dog,Poodle - Toy,4,Male,Yes,Free,£13.48,£161.76,£99,2000
Animal Friends,Dog,Poodle - Toy,4,Male,Yes,Free,£19.43,£233.16,£99,4000
Animal Friends,Dog,Poodle - Toy,4,Male,Yes,Free,£25.82,£309.84,£99,6000
Animal Friends,Dog,Portuguese Podengo,4,Male,Yes,Free,£9.17,£110.04,£99,1000
Animal Friends,Dog,Portuguese Podengo,4,Male,Yes,Free,£16.56,£198.72,£99,2000
Animal Friends,Dog,Portuguese Podengo,4,Male,Yes,Free,£23.88,£286.56,£99,4000
Animal Friends,Dog,Portuguese Podengo,4,Male,Yes,Free,£31.73,£380.76,£99,6000
Animal Friends,Dog,Portuguese Podengo (Large),4,Male,Yes,Free,£9.17,£110.04,£99,1000
Animal Friends,Dog,Portuguese Podengo (Large),4,Male,Yes,Free,£16.56,£198.72,£99,2000
Animal Friends,Dog,Portuguese Podengo (Large),4,Male,Yes,Free,£23.88,£286.56,£99,4000
Animal Friends,Dog,Portuguese Podengo (Large),4,Male,Yes,Free,£31.73,£380.76,£99,6000
Animal Friends,Dog,Portuguese Podengo (Medium),4,Male,Yes,Free,£9.17,£110.04,£99,1000
Animal Friends,Dog,Portuguese Podengo (Medium),4,Male,Yes,Free,£16.56,£198.72,£99,2000
Animal Friends,Dog,Portuguese Podengo (Medium),4,Male,Yes,Free,£23.88,£286.56,£99,4000
Animal Friends,Dog,Portuguese Podengo (Medium),4,Male,Yes,Free,£31.73,£380.76,£99,6000
Animal Friends,Dog,Portuguese Podengo (Small),4,Male,Yes,Free,£9.17,£110.04,£99,1000
Animal Friends,Dog,Portuguese Podengo (Small),4,Male,Yes,Free,£16.56,£198.72,£99,2000
Animal Friends,Dog,Portuguese Podengo (Small),4,Male,Yes,Free,£23.88,£286.56,£99,4000
Animal Friends,Dog,Portuguese Podengo (Small),4,Male,Yes,Free,£31.73,£380.76,£99,6000
Animal Friends,Dog,Portuguese Pointer,4,Male,Yes,Free,£13.47,£161.64,£99,1000
Animal Friends,Dog,Portuguese Pointer,4,Male,Yes,Free,£24.34,£292.08,£99,2000
Animal Friends,Dog,Portuguese Pointer,4,Male,Yes,Free,£35.10,£421.20,£99,4000
Animal Friends,Dog,Portuguese Pointer,4,Male,Yes,Free,£46.63,£559.56,£99,6000
Animal Friends,Dog,Portuguese Sheepdog,4,Male,Yes,Free,£11.73,£140.76,£99,1000
Animal Friends,Dog,Portuguese Sheepdog,4,Male,Yes,Free,£21.18,£254.16,£99,2000
Animal Friends,Dog,Portuguese Sheepdog,4,Male,Yes,Free,£30.53,£366.36,£99,4000
Animal Friends,Dog,Portuguese Sheepdog,4,Male,Yes,Free,£40.56,£486.72,£99,6000
Animal Friends,Dog,Portuguese Warren Hound,4,Male,Yes,Free,£9.17,£110.04,£99,1000
Animal Friends,Dog,Portuguese Warren Hound,4,Male,Yes,Free,£16.56,£198.72,£99,2000
Animal Friends,Dog,Portuguese Warren Hound,4,Male,Yes,Free,£23.88,£286.56,£99,4000
Animal Friends,Dog,Portuguese Warren Hound,4,Male,Yes,Free,£31.73,£380.76,£99,6000
Animal Friends,Dog,Portuguese Water Dog,4,Male,Yes,Free,£11.73,£140.76,£99,1000
Animal Friends,Dog,Portuguese Water Dog,4,Male,Yes,Free,£21.18,£254.16,£99,2000
Animal Friends,Dog,Portuguese Water Dog,4,Male,Yes,Free,£30.53,£366.36,£99,4000
Animal Friends,Dog,Portuguese Water Dog,4,Male,Yes,Free,£40.56,£486.72,£99,6000
Animal Friends,Dog,Posavac Hound,4,Male,Yes,Free,£10.94,£131.28,£99,1000
Animal Friends,Dog,Posavac Hound,4,Male,Yes,Free,£19.76,£237.12,£99,2000
Animal Friends,Dog,Posavac Hound,4,Male,Yes,Free,£28.49,£341.88,£99,4000
Animal Friends,Dog,Posavac Hound,4,Male,Yes,Free,£37.84,£454.08,£99,6000
Animal Friends,Dog,Prague Ratter,4,Male,Yes,Free,£13.47,£161.64,£99,1000
Animal Friends,Dog,Prague Ratter,4,Male,Yes,Free,£24.34,£292.08,£99,2000
Animal Friends,Dog,Prague Ratter,4,Male,Yes,Free,£35.10,£421.20,£99,4000
Animal Friends,Dog,Prague Ratter,4,Male,Yes,Free,£46.63,£559.56,£99,6000
Animal Friends,Dog,Pug,4,Male,Yes,Free,£11.94,£143.28,£99,1000
Animal Friends,Dog,Pug,4,Male,Yes,Free,£21.56,£258.72,£99,2000
Animal Friends,Dog,Pug,4,Male,Yes,Free,£31.09,£373.08,£99,4000
Animal Friends,Dog,Pug,4,Male,Yes,Free,£41.31,£495.72,£99,6000
Animal Friends,Dog,Pugapoo,4,Male,Yes,Free,£9.95,£119.40,£99,1000
Animal Friends,Dog,Pugapoo,4,Male,Yes,Free,£17.96,£215.52,£99,2000
Animal Friends,Dog,Pugapoo,4,Male,Yes,Free,£25.91,£310.92,£99,4000
Animal Friends,Dog,Pugapoo,4,Male,Yes,Free,£34.41,£412.92,£99,6000
Animal Friends,Dog,Puggle,4,Male,Yes,Free,£10.94,£131.28,£99,1000
Animal Friends,Dog,Puggle,4,Male,Yes,Free,£19.76,£237.12,£99,2000
Animal Friends,Dog,Puggle,4,Male,Yes,Free,£28.49,£341.88,£99,4000
Animal Friends,Dog,Puggle,4,Male,Yes,Free,£37.84,£454.08,£99,6000
Animal Friends,Dog,Puli,4,Male,Yes,Free,£7.57,£90.84,£99,1000
Animal Friends,Dog,Puli,4,Male,Yes,Free,£13.69,£164.28,£99,2000
Animal Friends,Dog,Puli,4,Male,Yes,Free,£19.73,£236.76,£99,4000
Animal Friends,Dog,Puli,4,Male,Yes,Free,£26.21,£314.52,£99,6000
Animal Friends,Dog,Pumi,4,Male,Yes,Free,£7.57,£90.84,£99,1000
Animal Friends,Dog,Pumi,4,Male,Yes,Free,£13.69,£164.28,£99,2000
Animal Friends,Dog,Pumi,4,Male,Yes,Free,£19.73,£236.76,£99,4000
Animal Friends,Dog,Pumi,4,Male,Yes,Free,£26.21,£314.52,£99,6000
Animal Friends,Dog,Pyrenean Bullmastiff,4,Male,Yes,Free,£20.74,£248.88,£99,1000
Animal Friends,Dog,Pyrenean Bullmastiff,4,Male,Yes,Free,£37.46,£449.52,£99,2000
Animal Friends,Dog,Pyrenean Bullmastiff,4,Male,Yes,Free,£54.02,£648.24,£99,4000
Animal Friends,Dog,Pyrenean Bullmastiff,4,Male,Yes,Free,£71.76,£861.12,£99,6000
Animal Friends,Dog,Pyrenean Mastiff,4,Male,Yes,Free,£20.74,£248.88,£99,1000
Animal Friends,Dog,Pyrenean Mastiff,4,Male,Yes,Free,£37.46,£449.52,£99,2000
Animal Friends,Dog,Pyrenean Mastiff,4,Male,Yes,Free,£54.02,£648.24,£99,4000
Animal Friends,Dog,Pyrenean Mastiff,4,Male,Yes,Free,£71.76,£861.12,£99,6000
Animal Friends,Dog,Pyrenean Mountain Dog,4,Male,Yes,Free,£20.74,£248.88,£99,1000
Animal Friends,Dog,Pyrenean Mountain Dog,4,Male,Yes,Free,£37.46,£449.52,£99,2000
Animal Friends,Dog,Pyrenean Mountain Dog,4,Male,Yes,Free,£54.02,£648.24,£99,4000
Animal Friends,Dog,Pyrenean Mountain Dog,4,Male,Yes,Free,£71.76,£861.12,£99,6000
Animal Friends,Dog,Pyrenean Sheepdog,4,Male,Yes,Free,£20.74,£248.88,£99,1000
Animal Friends,Dog,Pyrenean Sheepdog,4,Male,Yes,Free,£37.46,£449.52,£99,2000
Animal Friends,Dog,Pyrenean Sheepdog,4,Male,Yes,Free,£54.02,£648.24,£99,4000
Animal Friends,Dog,Pyrenean Sheepdog,4,Male,Yes,Free,£71.76,£861.12,£99,6000
Animal Friends,Dog,Queensland Heeler,4,Male,Yes,Free,£10.94,£131.28,£99,1000
Animal Friends,Dog,Queensland Heeler,4,Male,Yes,Free,£19.76,£237.12,£99,2000
Animal Friends,Dog,Queensland Heeler,4,Male,Yes,Free,£28.49,£341.88,£99,4000
Animal Friends,Dog,Queensland Heeler,4,Male,Yes,Free,£37.84,£454.08,£99,6000
Animal Friends,Dog,Rat Terrier,4,Male,Yes,Free,£7.02,£84.24,£99,1000
Animal Friends,Dog,Rat Terrier,4,Male,Yes,Free,£12.69,£152.28,£99,2000
Animal Friends,Dog,Rat Terrier,4,Male,Yes,Free,£18.29,£219.48,£99,4000
Animal Friends,Dog,Rat Terrier,4,Male,Yes,Free,£24.30,£291.60,£99,6000
Animal Friends,Dog,Ratonero Bodeguero Andaluz,4,Male,Yes,Free,£7.57,£90.84,£99,1000
Animal Friends,Dog,Ratonero Bodeguero Andaluz,4,Male,Yes,Free,£13.69,£164.28,£99,2000
Animal Friends,Dog,Ratonero Bodeguero Andaluz,4,Male,Yes,Free,£19.73,£236.76,£99,4000
Animal Friends,Dog,Ratonero Bodeguero Andaluz,4,Male,Yes,Free,£26.21,£314.52,£99,6000
Animal Friends,Dog,Red Setter,4,Male,Yes,Free,£12.72,£152.64,£99,1000
Animal Friends,Dog,Red Setter,4,Male,Yes,Free,£22.99,£275.88,£99,2000
Animal Friends,Dog,Red Setter,4,Male,Yes,Free,£33.15,£397.80,£99,4000
Animal Friends,Dog,Red Setter,4,Male,Yes,Free,£44.04,£528.48,£99,6000
Animal Friends,Dog,Rhodesian Ridgeback,4,Male,Yes,Free,£16.62,£199.44,£99,1000
Animal Friends,Dog,Rhodesian Ridgeback,4,Male,Yes,Free,£30.03,£360.36,£99,2000
Animal Friends,Dog,Rhodesian Ridgeback,4,Male,Yes,Free,£43.30,£519.60,£99,4000
Animal Friends,Dog,Rhodesian Ridgeback,4,Male,Yes,Free,£57.51,£690.12,£99,6000
Animal Friends,Dog,Romanian Mioritic Shepherd Dog,4,Male,Yes,Free,£20.74,£248.88,£99,1000
Animal Friends,Dog,Romanian Mioritic Shepherd Dog,4,Male,Yes,Free,£37.46,£449.52,£99,2000
Animal Friends,Dog,Romanian Mioritic Shepherd Dog,4,Male,Yes,Free,£54.02,£648.24,£99,4000
Animal Friends,Dog,Romanian Mioritic Shepherd Dog,4,Male,Yes,Free,£71.76,£861.12,£99,6000
Animal Friends,Dog,Rottweiler,4,Male,Yes,Free,£22.56,£270.72,£99,1000
Animal Friends,Dog,Rottweiler,4,Male,Yes,Free,£40.76,£489.12,£99,2000
Animal Friends,Dog,Rottweiler,4,Male,Yes,Free,£58.77,£705.24,£99,4000
Animal Friends,Dog,Rottweiler,4,Male,Yes,Free,£78.06,£936.72,£99,6000
Animal Friends,Dog,Rough Haired Dutch Sheepdog,4,Male,Yes,Free,£10.94,£131.28,£99,1000
Animal Friends,Dog,Rough Haired Dutch Sheepdog,4,Male,Yes,Free,£19.76,£237.12,£99,2000
Animal Friends,Dog,Rough Haired Dutch Sheepdog,4,Male,Yes,Free,£28.49,£341.88,£99,4000
Animal Friends,Dog,Rough Haired Dutch Sheepdog,4,Male,Yes,Free,£37.84,£454.08,£99,6000
Animal Friends,Dog,Russian Black Terrier,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Russian Black Terrier,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Russian Black Terrier,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Russian Black Terrier,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Russian Tsvetnaya Bolonka,4,Male,Yes,Free,£10.64,£127.68,£99,1000
Animal Friends,Dog,Russian Tsvetnaya Bolonka,4,Male,Yes,Free,£19.21,£230.52,£99,2000
Animal Friends,Dog,Russian Tsvetnaya Bolonka,4,Male,Yes,Free,£27.70,£332.40,£99,4000
Animal Friends,Dog,Russian Tsvetnaya Bolonka,4,Male,Yes,Free,£36.79,£441.48,£99,6000
Animal Friends,Dog,Russkiy Toy,4,Male,Yes,Free,£9.17,£110.04,£99,1000
Animal Friends,Dog,Russkiy Toy,4,Male,Yes,Free,£16.56,£198.72,£99,2000
Animal Friends,Dog,Russkiy Toy,4,Male,Yes,Free,£23.88,£286.56,£99,4000
Animal Friends,Dog,Russkiy Toy,4,Male,Yes,Free,£31.73,£380.76,£99,6000
Animal Friends,Dog,Saluki,4,Male,Yes,Free,£10.94,£131.28,£99,1000
Animal Friends,Dog,Saluki,4,Male,Yes,Free,£19.76,£237.12,£99,2000
Animal Friends,Dog,Saluki,4,Male,Yes,Free,£28.49,£341.88,£99,4000
Animal Friends,Dog,Saluki,4,Male,Yes,Free,£37.84,£454.08,£99,6000
Animal Friends,Dog,Samoyed,4,Male,Yes,Free,£11.73,£140.76,£99,1000
Animal Friends,Dog,Samoyed,4,Male,Yes,Free,£21.18,£254.16,£99,2000
Animal Friends,Dog,Samoyed,4,Male,Yes,Free,£30.53,£366.36,£99,4000
Animal Friends,Dog,Samoyed,4,Male,Yes,Free,£40.56,£486.72,£99,6000
Animal Friends,Dog,Schapendoes,4,Male,Yes,Free,£11.73,£140.76,£99,1000
Animal Friends,Dog,Schapendoes,4,Male,Yes,Free,£21.18,£254.16,£99,2000
Animal Friends,Dog,Schapendoes,4,Male,Yes,Free,£30.53,£366.36,£99,4000
Animal Friends,Dog,Schapendoes,4,Male,Yes,Free,£40.56,£486.72,£99,6000
Animal Friends,Dog,Schipperke,4,Male,Yes,Free,£9.17,£110.04,£99,1000
Animal Friends,Dog,Schipperke,4,Male,Yes,Free,£16.56,£198.72,£99,2000
Animal Friends,Dog,Schipperke,4,Male,Yes,Free,£23.88,£286.56,£99,4000
Animal Friends,Dog,Schipperke,4,Male,Yes,Free,£31.73,£380.76,£99,6000
Animal Friends,Dog,Schnauzer,4,Male,Yes,Free,£11.73,£140.76,£99,1000
Animal Friends,Dog,Schnauzer,4,Male,Yes,Free,£21.18,£254.16,£99,2000
Animal Friends,Dog,Schnauzer,4,Male,Yes,Free,£30.53,£366.36,£99,4000
Animal Friends,Dog,Schnauzer,4,Male,Yes,Free,£40.56,£486.72,£99,6000
Animal Friends,Dog,Schnauzer (Miniature),4,Male,Yes,Free,£9.95,£119.40,£99,1000
Animal Friends,Dog,Schnauzer (Miniature),4,Male,Yes,Free,£17.96,£215.52,£99,2000
Animal Friends,Dog,Schnauzer (Miniature),4,Male,Yes,Free,£25.91,£310.92,£99,4000
Animal Friends,Dog,Schnauzer (Miniature),4,Male,Yes,Free,£34.41,£412.92,£99,6000
Animal Friends,Dog,Schnauzer Standard,4,Male,Yes,Free,£11.73,£140.76,£99,1000
Animal Friends,Dog,Schnauzer Standard,4,Male,Yes,Free,£21.18,£254.16,£99,2000
Animal Friends,Dog,Schnauzer Standard,4,Male,Yes,Free,£30.53,£366.36,£99,4000
Animal Friends,Dog,Schnauzer Standard,4,Male,Yes,Free,£40.56,£486.72,£99,6000
Animal Friends,Dog,Schnoodle,4,Male,Yes,Free,£9.95,£119.40,£99,1000
Animal Friends,Dog,Schnoodle,4,Male,Yes,Free,£17.96,£215.52,£99,2000
Animal Friends,Dog,Schnoodle,4,Male,Yes,Free,£25.91,£310.92,£99,4000
Animal Friends,Dog,Schnoodle,4,Male,Yes,Free,£34.41,£412.92,£99,6000
Animal Friends,Dog,Scottish Deerhound,4,Male,Yes,Free,£13.47,£161.64,£99,1000
