Animal Friends Cat  Breeds
Abyssinian
African Shorthair
Alpaca
American - Shorthair
American - Wirehair
American Blue
American Curl
American Domestic
American Maine Coon
American Ragdoll
American Shorthair
American Wirehair
Angora
Aphrodite Giant Cat
Arabian Mau
Asian
Asian Bombay
Asian Burmese
Asian Burmilla
Asian Self
Asian Semi-Longhair
Asian Shorthair
Asian Tiffanie
Australian Mist
Australian Mist Cat
Balinese
Bengal
Bi Colours (Longhair)
Bicolour
Birman
Black Longhair
Blue Birman
Blue Burmese
Blue Longhair
Blue Point Siamese
Blue Tabby
Blue-Cream Longhair
Bobtail
Bombay
Bombay Self
Brazillian Shorthair
British Bicolour Shorthair
British Black
British Black Shorthair
British Blue
British Blue Shorthair
British Blue-Cream Shorthair
British Brown
British Cream Shorthair
British Longhair
British Short Hair - Self
British Short Hair - Tabby
British Short Hair - Tipped
British Short Hair - Tortie
British Shorthair
British Smoke Shorthair
British Spotted Shorthair
British Tortoiseshell Shorthair
British White Shorthair
Burmese
Burmese Blue Point
Burmese Blue Tortoiseshell
Burmese Brown
Burmese Brown Tortoiseshell
Burmese Chocolate Tortoiseshell
Burmese Cream
Burmese Lilac Tortoiseshell
Burmese Red
Burmese Tortoiseshell
Burmilla
Calico Persian
California Rex
California Spangle
California Spangled
Cameo Longhair
Chantilly-Tiffany
Chartreux
Chinchilla
Chinchilla Longhair
Chinchilla Persian
Chocolate And Lilac Longhairs
Chocolate Burmese
Chocolate Pointed Siamese
Colorpoint Shorthair
Colour Point (Longhair)
Colourpoint
Cornish Rex
Cream Longhair
Curilsk Bobtail
Cymric
Danish Shorthair
Devon Rex
Domestic
Domestic Longhair
Domestic Semi Long Hair
Domestic Shorthair
Egyptian
Egyptian Mau
European
European Shorthair
European cat
Exotic
Exotic Blue
Exotic Shorthair
Exotic longhair
Feral
Foreign Domestic
Foreign Longhair
Foreign Shorthair
Foreign Shorthairs
Forest Cat
Gerguzha Burmese
Golden Persian
Golden Tabby
Havana
Havana Brown
Himalayan
Japanese Bobtail
Japanese Bobtail - Longhair
Japanese Bobtail - Shorthair
Javanese
Korat
Kuril Bobtail
Kurilian Bobtail
La Perm
La
Perm
Lilac Burmese
Lilac Colourpoint
Lilac Pointed Siamese
Lilac Tortie Burmese
Longhair Black
Longhair Black And White
Longhair Blue
Longhair Blue Cream
Longhair Blue Cream And White
Longhair Blue Persian
Longhair Blue Point
Longhair Blue Smoke
Longhair Blue-Grey
Longhair Chocolate
Longhair Chocolate And Black
Longhair Colourpoint
Longhair Colourpoint Seal
Longhair Cream
Longhair Cream Cameo
Longhair Cream Cameo X
Longhair Ginger
Longhair Ginger And White
Longhair Grey
Longhair Grey And White
Longhair Lilac
Longhair Red
Longhair Red Colourpoint
Longhair Red Point Cameo
Longhair Red Tortie
Longhair Red Tortoiseshell
Longhair Shorthair Cameo
Longhair Silver
Longhair Silver Tabby
Longhair Tabby
Longhair Tabby & Tortoiseshell
Longhair Tabby And Tortie
Longhair Tabby And White
Longhair Tabby Point
Longhair Tortie
Longhair Tortie And White
Longhair White
Longhair White And Black
Longhair White And Ginger
Maine Coon
Manx
Mixed Breed Cat
Munchkin
Nebelung
New Longhairs
New Shorthairs
Non Pedigree
Non Pedigree Longhair
Non Pedigree Shorthair
Nordic
Norwegian Forest Cat
Ocicat
Oriental
Oriental Caramel Ticked Tabby
Oriental Chocolate Ticked Tabby
Oriental Havan
Oriental Shaded
Oriental Shorthair
Persian
Persian Bi-Colour
Persian Blue
Persian Chinchilla
Persian Cream
Persian Exotic
Persian Longhair
Persian Pewter
Persian Red Cameo
Persian Red Point
Persian Seal Point
Persian Short Hair
Persian Smoke
Persian Tabby
Persian Tortoiseshell
Persian Tri-Colour
Persian Van
Peterbald
Pewter Longhair
Pixie Bob
Pixie-bob
Rag Doll
Ragamuffin
Ragdoll
Red Self Longhair
Rex
Russian
Russian Blue
Savannah
Scottish Fold
Scottish Fold - Longhair
Scottish Fold - Shorthair
Selkirk Rex
Semi-Longhair
Serengeti
Shaded Silver
Short/
Longhair White(Odd Eyes)
Short/
Longhair White
Cross (Odd Eyes)
Shorthair Black
Shorthair Black And White
Shorthair Blue
Shorthair Blue-Cream
Shorthair British Tipped
Shorthair Cream
Shorthair Dark Abyssinian
Shorthair Ginger
Shorthair Ginger And White
Shorthair Grey
Shorthair Grey And White
Shorthair Manx
Shorthair Red Tabby
Shorthair Silver Tabby
Shorthair Tabby
Shorthair Tabby And Tortie
Shorthair Tabby And White
Shorthair Tabby and Tortoiseshell
Shorthair Tortie
Shorthair Tortie And White
Shorthair Tortoiseshell
Shorthair Tortoiseshell and White
Shorthair White
Shorthair White And Black
Shorthair White And Ginger
Siamese
Siamese Cream Point
Siamese Foreign Black
Siamese Oriental
Siamese Red Point
Siamese Seal Point
Siamese Tabby Point
Siamese Tortoiseshell Point
Siberian
Siberian Chinchilla
Siberian Forest Cat
Silver Spotted
Silver Spotted Tabby
Singapura
Smoke Longhair
Snow Leopard Bengal
Snowshoe
Sokoke Cat
Somali
Sphynx
Suffolk Chocolate Cat
Tabby Longhair
Tiffanie
Tiffany
Tonkinese
Tortoiseshell Longhair
Tortoiseshell-And-White Longhair
Toyger
Turkish Angora
Turkish Van
Vervain
White Longhair
Wiener Cat
Wirehair Cat
York Chocolate Cat
