Site,Pet,Breed,Age,Gender,Neutered,Purchase Price,Monthly,Yearly,Vet Excess,Annual Condition Limit
Animal Friends,Dog,Chinese Hairless,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Chion,4,Male,Yes,Free,£7.39,£88.68,£99,1000
Animal Friends,Dog,Chion,4,Male,Yes,Free,£13.35,£160.20,£99,2000
Animal Friends,Dog,Chion,4,Male,Yes,Free,£19.24,£230.88,£99,4000
Animal Friends,Dog,Chion,4,Male,Yes,Free,£25.56,£306.72,£99,6000
Animal Friends,Dog,Chiweenie,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Chiweenie,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Chiweenie,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Chiweenie,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Chorkie,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Chorkie,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Chorkie,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Chorkie,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Chow Chow,4,Male,Yes,Free,£21.77,£261.24,£99,1000
Animal Friends,Dog,Chow Chow,4,Male,Yes,Free,£39.33,£471.96,£99,2000
Animal Friends,Dog,Chow Chow,4,Male,Yes,Free,£56.72,£680.64,£99,4000
Animal Friends,Dog,Chow Chow,4,Male,Yes,Free,£75.34,£904.08,£99,6000
Animal Friends,Dog,Chug,4,Male,Yes,Free,£11.73,£140.76,£99,1000
Animal Friends,Dog,Chug,4,Male,Yes,Free,£21.18,£254.16,£99,2000
Animal Friends,Dog,Chug,4,Male,Yes,Free,£30.53,£366.36,£99,4000
Animal Friends,Dog,Chug,4,Male,Yes,Free,£40.56,£486.72,£99,6000
Animal Friends,Dog,Cirneco Dell',4,Male,Yes,Free,£17.57,£210.84,£99,1000
Animal Friends,Dog,Cirneco Dell',4,Male,Yes,Free,£31.74,£380.88,£99,2000
Animal Friends,Dog,Cirneco Dell',4,Male,Yes,Free,£45.76,£549.12,£99,4000
Animal Friends,Dog,Cirneco Dell',4,Male,Yes,Free,£60.79,£729.48,£99,6000
Animal Friends,Dog,Etna,4,Male,Yes,Free,£17.57,£210.84,£99,1000
Animal Friends,Dog,Etna,4,Male,Yes,Free,£31.74,£380.88,£99,2000
Animal Friends,Dog,Etna,4,Male,Yes,Free,£45.76,£549.12,£99,4000
Animal Friends,Dog,Etna,4,Male,Yes,Free,£60.79,£729.48,£99,6000
Animal Friends,Dog,Clumber Spaniel,4,Male,Yes,Free,£11.73,£140.76,£99,1000
Animal Friends,Dog,Clumber Spaniel,4,Male,Yes,Free,£21.18,£254.16,£99,2000
Animal Friends,Dog,Clumber Spaniel,4,Male,Yes,Free,£30.53,£366.36,£99,4000
Animal Friends,Dog,Clumber Spaniel,4,Male,Yes,Free,£40.56,£486.72,£99,6000
Animal Friends,Dog,Cockapoo,4,Male,Yes,Free,£7.02,£84.24,£99,1000
Animal Friends,Dog,Cockapoo,4,Male,Yes,Free,£12.69,£152.28,£99,2000
Animal Friends,Dog,Cockapoo,4,Male,Yes,Free,£18.29,£219.48,£99,4000
Animal Friends,Dog,Cockapoo,4,Male,Yes,Free,£24.30,£291.60,£99,6000
Animal Friends,Dog,Cocker Spaniel (Miniature),4,Male,Yes,Free,£9.59,£115.08,£99,1000
Animal Friends,Dog,Cocker Spaniel (Miniature),4,Male,Yes,Free,£17.33,£207.96,£99,2000
Animal Friends,Dog,Cocker Spaniel (Miniature),4,Male,Yes,Free,£24.98,£299.76,£99,4000
Animal Friends,Dog,Cocker Spaniel (Miniature),4,Male,Yes,Free,£33.19,£398.28,£99,6000
Animal Friends,Dog,Cockerpoo,4,Male,Yes,Free,£7.02,£84.24,£99,1000
Animal Friends,Dog,Cockerpoo,4,Male,Yes,Free,£12.69,£152.28,£99,2000
Animal Friends,Dog,Cockerpoo,4,Male,Yes,Free,£18.29,£219.48,£99,4000
Animal Friends,Dog,Cockerpoo,4,Male,Yes,Free,£24.30,£291.60,£99,6000
Animal Friends,Dog,Collie,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Collie,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Collie,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Collie,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Collie (Rough),4,Male,Yes,Free,£11.73,£140.76,£99,1000
Animal Friends,Dog,Collie (Rough),4,Male,Yes,Free,£21.18,£254.16,£99,2000
Animal Friends,Dog,Collie (Rough),4,Male,Yes,Free,£30.53,£366.36,£99,4000
Animal Friends,Dog,Collie (Rough),4,Male,Yes,Free,£40.56,£486.72,£99,6000
Animal Friends,Dog,Continental Landseer,4,Male,Yes,Free,£16.62,£199.44,£99,1000
Animal Friends,Dog,Continental Landseer,4,Male,Yes,Free,£30.03,£360.36,£99,2000
Animal Friends,Dog,Continental Landseer,4,Male,Yes,Free,£43.30,£519.60,£99,4000
Animal Friends,Dog,Continental Landseer,4,Male,Yes,Free,£57.51,£690.12,£99,6000
Animal Friends,Dog,Coonhound,4,Male,Yes,Free,£7.39,£88.68,£99,1000
Animal Friends,Dog,Coonhound,4,Male,Yes,Free,£13.35,£160.20,£99,2000
Animal Friends,Dog,Coonhound,4,Male,Yes,Free,£19.24,£230.88,£99,4000
Animal Friends,Dog,Coonhound,4,Male,Yes,Free,£25.56,£306.72,£99,6000
Animal Friends,Dog,Corgi,4,Male,Yes,Free,£20.74,£248.88,£99,1000
Animal Friends,Dog,Corgi,4,Male,Yes,Free,£37.46,£449.52,£99,2000
Animal Friends,Dog,Corgi,4,Male,Yes,Free,£54.02,£648.24,£99,4000
Animal Friends,Dog,Corgi,4,Male,Yes,Free,£71.76,£861.12,£99,6000
Animal Friends,Dog,Coton de Tulear,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Coton de Tulear,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Coton de Tulear,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Coton de Tulear,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Curly Coated Retriever,4,Male,Yes,Free,£10.94,£131.28,£99,1000
Animal Friends,Dog,Curly Coated Retriever,4,Male,Yes,Free,£19.76,£237.12,£99,2000
Animal Friends,Dog,Curly Coated Retriever,4,Male,Yes,Free,£28.49,£341.88,£99,4000
Animal Friends,Dog,Curly Coated Retriever,4,Male,Yes,Free,£37.84,£454.08,£99,6000
Animal Friends,Dog,Cyprus Poodle,4,Male,Yes,Free,£9.59,£115.08,£99,1000
Animal Friends,Dog,Cyprus Poodle,4,Male,Yes,Free,£17.33,£207.96,£99,2000
Animal Friends,Dog,Cyprus Poodle,4,Male,Yes,Free,£24.98,£299.76,£99,4000
Animal Friends,Dog,Cyprus Poodle,4,Male,Yes,Free,£33.19,£398.28,£99,6000
Animal Friends,Dog,Czesky Terrier,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Czesky Terrier,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Czesky Terrier,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Czesky Terrier,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Dachsbracke,4,Male,Yes,Free,£9.20,£110.40,£99,1000
Animal Friends,Dog,Dachsbracke,4,Male,Yes,Free,£16.61,£199.32,£99,2000
Animal Friends,Dog,Dachsbracke,4,Male,Yes,Free,£23.96,£287.52,£99,4000
Animal Friends,Dog,Dachsbracke,4,Male,Yes,Free,£31.82,£381.84,£99,6000
Animal Friends,Dog,Dachshund,4,Male,Yes,Free,£9.20,£110.40,£99,1000
Animal Friends,Dog,Dachshund,4,Male,Yes,Free,£16.61,£199.32,£99,2000
Animal Friends,Dog,Dachshund,4,Male,Yes,Free,£23.96,£287.52,£99,4000
Animal Friends,Dog,Dachshund,4,Male,Yes,Free,£31.82,£381.84,£99,6000
Animal Friends,Dog,Dachshund (Long-Haired),4,Male,Yes,Free,£9.20,£110.40,£99,1000
Animal Friends,Dog,Dachshund (Long-Haired),4,Male,Yes,Free,£16.61,£199.32,£99,2000
Animal Friends,Dog,Dachshund (Long-Haired),4,Male,Yes,Free,£23.96,£287.52,£99,4000
Animal Friends,Dog,Dachshund (Long-Haired),4,Male,Yes,Free,£31.82,£381.84,£99,6000
Animal Friends,Dog,Dachshund (Minature Long-Haired),4,Male,Yes,Free,£9.20,£110.40,£99,1000
Animal Friends,Dog,Dachshund (Minature Long-Haired),4,Male,Yes,Free,£16.61,£199.32,£99,2000
Animal Friends,Dog,Dachshund (Minature Long-Haired),4,Male,Yes,Free,£23.96,£287.52,£99,4000
Animal Friends,Dog,Dachshund (Minature Long-Haired),4,Male,Yes,Free,£31.82,£381.84,£99,6000
Animal Friends,Dog,Dachshund (Minature Short-Haired),4,Male,Yes,Free,£9.20,£110.40,£99,1000
Animal Friends,Dog,Dachshund (Minature Short-Haired),4,Male,Yes,Free,£16.61,£199.32,£99,2000
Animal Friends,Dog,Dachshund (Minature Short-Haired),4,Male,Yes,Free,£23.96,£287.52,£99,4000
Animal Friends,Dog,Dachshund (Minature Short-Haired),4,Male,Yes,Free,£31.82,£381.84,£99,6000
Animal Friends,Dog,Dachshund (Miniature Wire-Haired),4,Male,Yes,Free,£9.20,£110.40,£99,1000
Animal Friends,Dog,Dachshund (Miniature Wire-Haired),4,Male,Yes,Free,£16.61,£199.32,£99,2000
Animal Friends,Dog,Dachshund (Miniature Wire-Haired),4,Male,Yes,Free,£23.96,£287.52,£99,4000
Animal Friends,Dog,Dachshund (Miniature Wire-Haired),4,Male,Yes,Free,£31.82,£381.84,£99,6000
Animal Friends,Dog,Dachshund (Miniature),4,Male,Yes,Free,£9.20,£110.40,£99,1000
Animal Friends,Dog,Dachshund (Miniature),4,Male,Yes,Free,£16.61,£199.32,£99,2000
Animal Friends,Dog,Dachshund (Miniature),4,Male,Yes,Free,£23.96,£287.52,£99,4000
Animal Friends,Dog,Dachshund (Miniature),4,Male,Yes,Free,£31.82,£381.84,£99,6000
Animal Friends,Dog,Dachshund (Wire-Haired),4,Male,Yes,Free,£9.20,£110.40,£99,1000
Animal Friends,Dog,Dachshund (Wire-Haired),4,Male,Yes,Free,£16.61,£199.32,£99,2000
Animal Friends,Dog,Dachshund (Wire-Haired),4,Male,Yes,Free,£23.96,£287.52,£99,4000
Animal Friends,Dog,Dachshund (Wire-Haired),4,Male,Yes,Free,£31.82,£381.84,£99,6000
Animal Friends,Dog,Dachshund Smooth haired,4,Male,Yes,Free,£9.20,£110.40,£99,1000
Animal Friends,Dog,Dachshund Smooth haired,4,Male,Yes,Free,£16.61,£199.32,£99,2000
Animal Friends,Dog,Dachshund Smooth haired,4,Male,Yes,Free,£23.96,£287.52,£99,4000
Animal Friends,Dog,Dachshund Smooth haired,4,Male,Yes,Free,£31.82,£381.84,£99,6000
Animal Friends,Dog,Dachshunddoodle,4,Male,Yes,Free,£9.95,£119.40,£99,1000
Animal Friends,Dog,Dachshunddoodle,4,Male,Yes,Free,£17.96,£215.52,£99,2000
Animal Friends,Dog,Dachshunddoodle,4,Male,Yes,Free,£25.91,£310.92,£99,4000
Animal Friends,Dog,Dachshunddoodle,4,Male,Yes,Free,£34.41,£412.92,£99,6000
Animal Friends,Dog,Dalmatian,4,Male,Yes,Free,£12.70,£152.40,£99,1000
Animal Friends,Dog,Dalmatian,4,Male,Yes,Free,£22.94,£275.28,£99,2000
Animal Friends,Dog,Dalmatian,4,Male,Yes,Free,£33.07,£396.84,£99,4000
Animal Friends,Dog,Dalmatian,4,Male,Yes,Free,£43.94,£527.28,£99,6000
Animal Friends,Dog,Dandie Dinmont Terrier,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Dandie Dinmont Terrier,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Dandie Dinmont Terrier,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Dandie Dinmont Terrier,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Danish Pointer,4,Male,Yes,Free,£13.47,£161.64,£99,1000
Animal Friends,Dog,Danish Pointer,4,Male,Yes,Free,£24.34,£292.08,£99,2000
Animal Friends,Dog,Danish Pointer,4,Male,Yes,Free,£35.10,£421.20,£99,4000
Animal Friends,Dog,Danish Pointer,4,Male,Yes,Free,£46.63,£559.56,£99,6000
Animal Friends,Dog,Danish-Swedish Farmdog,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Danish-Swedish Farmdog,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Danish-Swedish Farmdog,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Danish-Swedish Farmdog,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Deerhound,4,Male,Yes,Free,£13.47,£161.64,£99,1000
Animal Friends,Dog,Deerhound,4,Male,Yes,Free,£24.34,£292.08,£99,2000
Animal Friends,Dog,Deerhound,4,Male,Yes,Free,£35.10,£421.20,£99,4000
Animal Friends,Dog,Deerhound,4,Male,Yes,Free,£46.63,£559.56,£99,6000
Animal Friends,Dog,Dobermann,4,Male,Yes,Free,£21.77,£261.24,£99,1000
Animal Friends,Dog,Dobermann,4,Male,Yes,Free,£39.33,£471.96,£99,2000
Animal Friends,Dog,Dobermann,4,Male,Yes,Free,£56.72,£680.64,£99,4000
Animal Friends,Dog,Dobermann,4,Male,Yes,Free,£75.34,£904.08,£99,6000
Animal Friends,Dog,Dogue de Bordeaux,4,Male,Yes,Free,£32.57,£390.84,£99,1000
Animal Friends,Dog,Dogue de Bordeaux,4,Male,Yes,Free,£58.83,£705.96,£99,2000
Animal Friends,Dog,Dogue de Bordeaux,4,Male,Yes,Free,£84.83,"£1,017.96",£99,4000
Animal Friends,Dog,Dogue de Bordeaux,4,Male,Yes,Free,£112.68,"£1,352.16",£99,6000
Animal Friends,Dog,Dorset Old Tyme Bulldog,4,Male,Yes,Free,£17.57,£210.84,£99,1000
Animal Friends,Dog,Dorset Old Tyme Bulldog,4,Male,Yes,Free,£31.74,£380.88,£99,2000
Animal Friends,Dog,Dorset Old Tyme Bulldog,4,Male,Yes,Free,£45.76,£549.12,£99,4000
Animal Friends,Dog,Dorset Old Tyme Bulldog,4,Male,Yes,Free,£60.79,£729.48,£99,6000
Animal Friends,Dog,Doxiedoodle,4,Male,Yes,Free,£9.95,£119.40,£99,1000
Animal Friends,Dog,Doxiedoodle,4,Male,Yes,Free,£17.96,£215.52,£99,2000
Animal Friends,Dog,Doxiedoodle,4,Male,Yes,Free,£25.91,£310.92,£99,4000
Animal Friends,Dog,Doxiedoodle,4,Male,Yes,Free,£34.41,£412.92,£99,6000
Animal Friends,Dog,Doxihuahua,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Doxihuahua,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Doxihuahua,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Doxihuahua,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Drentse Partridge Dog,4,Male,Yes,Free,£10.94,£131.28,£99,1000
Animal Friends,Dog,Drentse Partridge Dog,4,Male,Yes,Free,£19.76,£237.12,£99,2000
Animal Friends,Dog,Drentse Partridge Dog,4,Male,Yes,Free,£28.49,£341.88,£99,4000
Animal Friends,Dog,Drentse Partridge Dog,4,Male,Yes,Free,£37.84,£454.08,£99,6000
Animal Friends,Dog,Dutch Herder/Shepherd,4,Male,Yes,Free,£10.94,£131.28,£99,1000
Animal Friends,Dog,Dutch Herder/Shepherd,4,Male,Yes,Free,£19.76,£237.12,£99,2000
Animal Friends,Dog,Dutch Herder/Shepherd,4,Male,Yes,Free,£28.49,£341.88,£99,4000
Animal Friends,Dog,Dutch Herder/Shepherd,4,Male,Yes,Free,£37.84,£454.08,£99,6000
Animal Friends,Dog,Dutch Kooiker,4,Male,Yes,Free,£7.39,£88.68,£99,1000
Animal Friends,Dog,Dutch Kooiker,4,Male,Yes,Free,£13.35,£160.20,£99,2000
Animal Friends,Dog,Dutch Kooiker,4,Male,Yes,Free,£19.24,£230.88,£99,4000
Animal Friends,Dog,Dutch Kooiker,4,Male,Yes,Free,£25.56,£306.72,£99,6000
Animal Friends,Dog,Elkhound,4,Male,Yes,Free,£9.17,£110.04,£99,1000
Animal Friends,Dog,Elkhound,4,Male,Yes,Free,£16.56,£198.72,£99,2000
Animal Friends,Dog,Elkhound,4,Male,Yes,Free,£23.88,£286.56,£99,4000
Animal Friends,Dog,Elkhound,4,Male,Yes,Free,£31.73,£380.76,£99,6000
Animal Friends,Dog,English Bull Terrier,4,Male,Yes,Free,£16.31,£195.72,£99,1000
Animal Friends,Dog,English Bull Terrier,4,Male,Yes,Free,£29.47,£353.64,£99,2000
Animal Friends,Dog,English Bull Terrier,4,Male,Yes,Free,£42.48,£509.76,£99,4000
Animal Friends,Dog,English Bull Terrier,4,Male,Yes,Free,£56.44,£677.28,£99,6000
Animal Friends,Dog,English Bull Terrier (Minature),4,Male,Yes,Free,£16.31,£195.72,£99,1000
Animal Friends,Dog,English Bull Terrier (Minature),4,Male,Yes,Free,£29.47,£353.64,£99,2000
Animal Friends,Dog,English Bull Terrier (Minature),4,Male,Yes,Free,£42.48,£509.76,£99,4000
Animal Friends,Dog,English Bull Terrier (Minature),4,Male,Yes,Free,£56.44,£677.28,£99,6000
Animal Friends,Dog,English Bulldog,4,Male,Yes,Free,£17.57,£210.84,£99,1000
Animal Friends,Dog,English Bulldog,4,Male,Yes,Free,£31.74,£380.88,£99,2000
Animal Friends,Dog,English Bulldog,4,Male,Yes,Free,£45.76,£549.12,£99,4000
Animal Friends,Dog,English Bulldog,4,Male,Yes,Free,£60.79,£729.48,£99,6000
Animal Friends,Dog,English Bullmastiff,4,Male,Yes,Free,£21.77,£261.24,£99,1000
Animal Friends,Dog,English Bullmastiff,4,Male,Yes,Free,£39.33,£471.96,£99,2000
Animal Friends,Dog,English Bullmastiff,4,Male,Yes,Free,£56.72,£680.64,£99,4000
Animal Friends,Dog,English Bullmastiff,4,Male,Yes,Free,£75.34,£904.08,£99,6000
Animal Friends,Dog,English Cocker Spaniel,4,Male,Yes,Free,£9.59,£115.08,£99,1000
Animal Friends,Dog,English Cocker Spaniel,4,Male,Yes,Free,£17.33,£207.96,£99,2000
Animal Friends,Dog,English Cocker Spaniel,4,Male,Yes,Free,£24.98,£299.76,£99,4000
Animal Friends,Dog,English Cocker Spaniel,4,Male,Yes,Free,£33.19,£398.28,£99,6000
Animal Friends,Dog,English Cocker Spaniel (Minature),4,Male,Yes,Free,£9.59,£115.08,£99,1000
Animal Friends,Dog,English Cocker Spaniel (Minature),4,Male,Yes,Free,£17.33,£207.96,£99,2000
Animal Friends,Dog,English Cocker Spaniel (Minature),4,Male,Yes,Free,£24.98,£299.76,£99,4000
Animal Friends,Dog,English Cocker Spaniel (Minature),4,Male,Yes,Free,£33.19,£398.28,£99,6000
Animal Friends,Dog,English Mastiff,4,Male,Yes,Free,£21.77,£261.24,£99,1000
Animal Friends,Dog,English Mastiff,4,Male,Yes,Free,£39.33,£471.96,£99,2000
Animal Friends,Dog,English Mastiff,4,Male,Yes,Free,£56.72,£680.64,£99,4000
Animal Friends,Dog,English Mastiff,4,Male,Yes,Free,£75.34,£904.08,£99,6000
Animal Friends,Dog,English Pointer,4,Male,Yes,Free,£13.47,£161.64,£99,1000
Animal Friends,Dog,English Pointer,4,Male,Yes,Free,£24.34,£292.08,£99,2000
Animal Friends,Dog,English Pointer,4,Male,Yes,Free,£35.10,£421.20,£99,4000
Animal Friends,Dog,English Pointer,4,Male,Yes,Free,£46.63,£559.56,£99,6000
Animal Friends,Dog,English Setter,4,Male,Yes,Free,£12.72,£152.64,£99,1000
Animal Friends,Dog,English Setter,4,Male,Yes,Free,£22.99,£275.88,£99,2000
Animal Friends,Dog,English Setter,4,Male,Yes,Free,£33.15,£397.80,£99,4000
Animal Friends,Dog,English Setter,4,Male,Yes,Free,£44.04,£528.48,£99,6000
Animal Friends,Dog,English Sheepdog,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,English Sheepdog,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,English Sheepdog,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,English Sheepdog,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,English Shepherd Dog,4,Male,Yes,Free,£10.94,£131.28,£99,1000
Animal Friends,Dog,English Shepherd Dog,4,Male,Yes,Free,£19.76,£237.12,£99,2000
Animal Friends,Dog,English Shepherd Dog,4,Male,Yes,Free,£28.49,£341.88,£99,4000
Animal Friends,Dog,English Shepherd Dog,4,Male,Yes,Free,£37.84,£454.08,£99,6000
Animal Friends,Dog,English Springer Spaniel,4,Male,Yes,Free,£10.94,£131.28,£99,1000
Animal Friends,Dog,English Springer Spaniel,4,Male,Yes,Free,£19.76,£237.12,£99,2000
Animal Friends,Dog,English Springer Spaniel,4,Male,Yes,Free,£28.49,£341.88,£99,4000
Animal Friends,Dog,English Springer Spaniel,4,Male,Yes,Free,£37.84,£454.08,£99,6000
Animal Friends,Dog,English Terrier,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,English Terrier,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,English Terrier,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,English Terrier,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,English Terrier (Miniature),4,Male,Yes,Free,£9.17,£110.04,£99,1000
Animal Friends,Dog,English Terrier (Miniature),4,Male,Yes,Free,£16.56,£198.72,£99,2000
Animal Friends,Dog,English Terrier (Miniature),4,Male,Yes,Free,£23.88,£286.56,£99,4000
Animal Friends,Dog,English Terrier (Miniature),4,Male,Yes,Free,£31.73,£380.76,£99,6000
Animal Friends,Dog,English Toy Spaniel,4,Male,Yes,Free,£9.59,£115.08,£99,1000
Animal Friends,Dog,English Toy Spaniel,4,Male,Yes,Free,£17.33,£207.96,£99,2000
Animal Friends,Dog,English Toy Spaniel,4,Male,Yes,Free,£24.98,£299.76,£99,4000
Animal Friends,Dog,English Toy Spaniel,4,Male,Yes,Free,£33.19,£398.28,£99,6000
Animal Friends,Dog,English Toy Terrier,4,Male,Yes,Free,£9.17,£110.04,£99,1000
Animal Friends,Dog,English Toy Terrier,4,Male,Yes,Free,£16.56,£198.72,£99,2000
Animal Friends,Dog,English Toy Terrier,4,Male,Yes,Free,£23.88,£286.56,£99,4000
Animal Friends,Dog,English Toy Terrier,4,Male,Yes,Free,£31.73,£380.76,£99,6000
Animal Friends,Dog,Entlebucher Mountain Dog,4,Male,Yes,Free,£20.74,£248.88,£99,1000
Animal Friends,Dog,Entlebucher Mountain Dog,4,Male,Yes,Free,£37.46,£449.52,£99,2000
Animal Friends,Dog,Entlebucher Mountain Dog,4,Male,Yes,Free,£54.02,£648.24,£99,4000
Animal Friends,Dog,Entlebucher Mountain Dog,4,Male,Yes,Free,£71.76,£861.12,£99,6000
Animal Friends,Dog,Entlebucher Sennenhund,4,Male,Yes,Free,£20.74,£248.88,£99,1000
Animal Friends,Dog,Entlebucher Sennenhund,4,Male,Yes,Free,£37.46,£449.52,£99,2000
Animal Friends,Dog,Entlebucher Sennenhund,4,Male,Yes,Free,£54.02,£648.24,£99,4000
Animal Friends,Dog,Entlebucher Sennenhund,4,Male,Yes,Free,£71.76,£861.12,£99,6000
Animal Friends,Dog,Epagneul Francais,4,Male,Yes,Free,£12.72,£152.64,£99,1000
Animal Friends,Dog,Epagneul Francais,4,Male,Yes,Free,£22.99,£275.88,£99,2000
Animal Friends,Dog,Epagneul Francais,4,Male,Yes,Free,£33.15,£397.80,£99,4000
Animal Friends,Dog,Epagneul Francais,4,Male,Yes,Free,£44.04,£528.48,£99,6000
Animal Friends,Dog,Estrela Mountain Dog,4,Male,Yes,Free,£20.74,£248.88,£99,1000
Animal Friends,Dog,Estrela Mountain Dog,4,Male,Yes,Free,£37.46,£449.52,£99,2000
Animal Friends,Dog,Estrela Mountain Dog,4,Male,Yes,Free,£54.02,£648.24,£99,4000
Animal Friends,Dog,Estrela Mountain Dog,4,Male,Yes,Free,£71.76,£861.12,£99,6000
Animal Friends,Dog,Eurasier,4,Male,Yes,Free,£7.57,£90.84,£99,1000
Animal Friends,Dog,Eurasier,4,Male,Yes,Free,£13.69,£164.28,£99,2000
Animal Friends,Dog,Eurasier,4,Male,Yes,Free,£19.73,£236.76,£99,4000
Animal Friends,Dog,Eurasier,4,Male,Yes,Free,£26.21,£314.52,£99,6000
Animal Friends,Dog,Eurasier (Large),4,Male,Yes,Free,£7.57,£90.84,£99,1000
Animal Friends,Dog,Eurasier (Large),4,Male,Yes,Free,£13.69,£164.28,£99,2000
Animal Friends,Dog,Eurasier (Large),4,Male,Yes,Free,£19.73,£236.76,£99,4000
Animal Friends,Dog,Eurasier (Large),4,Male,Yes,Free,£26.21,£314.52,£99,6000
Animal Friends,Dog,Farm Collie,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Farm Collie,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Farm Collie,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Farm Collie,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Fell Terrier,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Fell Terrier,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Fell Terrier,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Fell Terrier,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Felland Terrier,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Felland Terrier,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Felland Terrier,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Felland Terrier,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Field Spaniel,4,Male,Yes,Free,£10.94,£131.28,£99,1000
Animal Friends,Dog,Field Spaniel,4,Male,Yes,Free,£19.76,£237.12,£99,2000
Animal Friends,Dog,Field Spaniel,4,Male,Yes,Free,£28.49,£341.88,£99,4000
Animal Friends,Dog,Field Spaniel,4,Male,Yes,Free,£37.84,£454.08,£99,6000
Animal Friends,Dog,Finish Keeshond,4,Male,Yes,Free,£9.95,£119.40,£99,1000
Animal Friends,Dog,Finish Keeshond,4,Male,Yes,Free,£17.96,£215.52,£99,2000
Animal Friends,Dog,Finish Keeshond,4,Male,Yes,Free,£25.91,£310.92,£99,4000
Animal Friends,Dog,Finish Keeshond,4,Male,Yes,Free,£34.41,£412.92,£99,6000
Animal Friends,Dog,Finnish Lapphund,4,Male,Yes,Free,£7.57,£90.84,£99,1000
Animal Friends,Dog,Finnish Lapphund,4,Male,Yes,Free,£13.69,£164.28,£99,2000
Animal Friends,Dog,Finnish Lapphund,4,Male,Yes,Free,£19.73,£236.76,£99,4000
